AERONET Version 3
Amazon_ATTO_Tower
Version 3: Almucantar Level 1.5 Inversion
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
All Points,Contact: PI=Paulo_Artaxo; PI Email=artaxo@if.usp.br 
UNITS can be found at,,, https://aeronet.gsfc.nasa.gov/new_web/units.html
Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Absorption_Angstrom_Exponent_440-870nm,Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
Amazon_ATTO_Tower,23:11:2016,12:26:06,328,328.518125,0.007930,0.005358,0.006858,0.006910,0.286460,50.552211,51.231355,5.579536,0.208451,0.353445,3,10,8,4,3,10,8,2,3,10,7,2,3,10,7,1,0.027480,0.033030,0.317040,0.316500,0,1,25:05:2018,23:20:14,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,26:11:2016,12:27:37,331,331.519178,0.017022,0.009692,0.007155,0.006257,1.273688,50.567636,51.242459,5.996048,0.339714,0.448377,3,10,8,4,3,10,6,2,3,10,4,2,3,10,4,1,0.028130,0.033350,0.315660,0.315160,0,1,07:01:2018,08:24:41,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,26:11:2016,12:55:35,331,331.538600,0.005043,0.003430,0.003512,0.003347,0.568747,44.351365,45.010740,4.594005,0.406809,0.376701,4,10,7,3,4,10,7,2,2,9,3,2,4,5,3,1,0.026980,0.032110,0.305680,0.305660,0,1,07:01:2018,08:22:35,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,28:11:2016,10:45:11,333,333.448044,0.026199,0.020705,0.022405,0.020060,0.262748,74.251849,74.945783,6.697866,0.109303,0.911398,4,10,2,6,4,10,3,6,4,10,4,6,4,10,4,6,0.037560,0.043590,0.396820,0.392870,0,1,07:01:2018,08:35:09,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,28:11:2016,11:16:30,333,333.469792,0.035046,0.016020,0.014439,0.011568,1.353938,67.017641,67.709304,7.278446,0.205373,1.002574,4,10,6,6,4,10,5,4,4,10,5,5,4,10,4,5,0.033430,0.039090,0.361260,0.358590,1,1,07:01:2018,08:35:18,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,30:11:2016,10:45:57,335,335.448576,0.009912,0.005397,0.003925,0.003318,1.363068,74.262533,74.954800,4.374407,0.037980,0.524136,4,10,6,6,4,10,6,5,4,9,2,2,4,6,1,2,0.037610,0.043630,0.397090,0.392920,0,1,07:01:2018,08:18:11,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,02:12:2016,12:31:04,337,337.521574,0.005710,0.003847,0.003030,0.002609,0.927254,50.544762,51.211877,9.057457,0.916419,0.344995,3,10,8,4,3,10,4,2,3,10,2,1,3,10,2,1,0.028320,0.033040,0.314060,0.313900,0,1,07:01:2018,08:28:48,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,03:12:2016,10:47:12,338,338.449444,0.004814,0.003190,0.002489,0.002136,0.965362,74.271483,74.961474,15.817918,0.159895,0.665279,4,10,6,6,4,3,5,6,4,3,3,6,4,3,4,5,0.037650,0.043290,0.394770,0.390840,0,1,07:01:2018,08:35:06,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,03:12:2016,12:31:19,338,338.521748,0.004613,0.003013,0.002349,0.002008,0.988908,50.616353,51.282509,10.483772,0.874802,0.662228,3,10,6,2,3,10,3,1,3,10,4,1,3,10,4,1,0.028340,0.033060,0.314220,0.314030,0,1,07:01:2018,08:34:27,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,06:01:2017,11:34:30,6,6.482292,0.017152,0.015865,0.023249,0.024045,-0.379287,67.109546,67.795655,5.172491,0.171126,0.239146,4,8,7,6,4,8,7,6,4,10,7,6,4,10,6,6,0.030550,0.037270,0.354400,0.352430,1,1,07:01:2018,08:39:43,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,10:01:2017,11:04:28,10,10.461435,0.002597,0.001447,0.001136,0.000977,1.227066,74.338246,75.029817,21.807378,0.403986,0.203128,4,9,6,6,4,9,4,3,4,8,1,1,4,6,1,3,0.035170,0.041930,0.387620,0.384400,0,1,25:05:2018,23:26:49,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,22:03:2017,19:15:22,81,81.802338,0.000310,0.000212,0.000341,0.000250,-0.032764,48.980039,48.231957,3.355967,0.189605,0.030565,3,10,5,4,3,10,5,4,3,11,6,3,4,10,6,3,0.026320,0.031580,0.296110,0.296710,0,1,07:01:2018,09:40:14,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,23:03:2017,11:02:57,82,82.460382,0.001658,0.002123,0.002673,0.002115,-0.686251,74.150612,74.897081,3.797259,0.105104,0.038461,4,8,7,6,4,8,5,5,4,6,2,2,4,5,2,2,0.035900,0.042310,0.374250,0.373990,0,1,07:01:2018,09:31:59,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,23:03:2017,11:32:52,82,82.481157,0.000548,0.001565,0.003871,0.004139,-2.817533,66.698749,67.446405,3.189009,0.082985,0.037018,4,10,7,6,4,10,7,6,4,10,5,4,4,10,2,2,0.031640,0.037580,0.340400,0.341190,0,1,07:01:2018,09:31:53,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,23:03:2017,13:14:57,82,82.552049,0.000912,0.001672,0.002884,0.002449,-1.657083,41.254828,42.001938,4.548431,0.208462,0.036006,4,11,8,2,4,11,8,2,4,10,8,2,1,9,6,2,0.024840,0.030090,0.286140,0.288880,0,1,07:01:2018,09:32:25,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,28:03:2017,12:13:58,87,87.509699,0.000885,0.000802,0.001795,0.001442,-0.901606,56.215137,56.960901,2.560278,0.166720,0.028866,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.027840,0.033390,0.310230,0.312080,1,1,07:01:2018,09:44:37,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,28:03:2017,12:38:08,87,87.526481,0.001481,0.000508,0.001342,0.001643,0.392009,50.210452,50.955530,2.435905,0.192968,0.028196,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.026390,0.031790,0.298600,0.300870,1,1,07:01:2018,09:44:42,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,03:04:2017,20:09:40,93,93.840046,0.023489,0.002544,0.001997,0.001714,3.775224,63.746109,63.003644,4.569139,0.135053,0.292037,3,9,8,5,3,10,8,4,3,10,6,2,3,10,5,4,0.030520,0.036150,0.328550,0.326690,0,1,07:01:2018,09:50:01,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,03:04:2017,20:52:05,93,93.869502,0.027159,0.002864,0.006394,0.004412,2.447284,74.246045,73.503684,1.863991,0.012332,0.303362,4,9,7,6,4,8,7,4,4,10,7,3,4,9,7,5,0.036410,0.042540,0.372350,0.366620,1,1,07:01:2018,09:51:33,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,03:04:2017,21:09:41,93,93.881725,0.040189,0.018175,0.016784,0.010276,1.338806,78.596285,77.855631,5.933770,0.067529,0.300243,4,10,2,6,4,10,4,6,4,10,4,6,4,10,7,6,0.040120,0.046560,0.399780,0.391550,0,1,07:01:2018,09:53:21,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,04:04:2017,11:00:11,94,94.458461,0.011767,0.002936,0.006993,0.007009,1.022718,74.209436,74.951184,1.941303,0.025930,0.261235,4,8,7,6,4,8,7,6,4,9,7,6,4,9,7,6,0.035790,0.042310,0.374000,0.374180,1,1,07:01:2018,10:02:01,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,04:04:2017,20:51:42,94,94.869236,0.008686,0.001922,0.001504,0.001286,2.668048,74.248491,73.506734,4.388643,0.094114,0.207923,4,9,7,4,4,10,6,4,4,10,6,3,4,10,5,4,0.036400,0.042530,0.372320,0.366630,1,1,07:01:2018,10:01:19,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,04:04:2017,21:09:14,94,94.881412,0.003566,0.002142,0.001693,0.001455,1.100721,78.578884,77.838784,17.387543,0.186728,0.207410,4,10,7,5,4,10,6,4,4,10,4,4,4,10,4,3,0.040110,0.046540,0.399650,0.391440,0,1,07:01:2018,10:00:50,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,20:05:2017,19:05:22,140,140.795394,0.000797,0.000553,0.000623,0.000487,0.413150,52.875565,52.211476,4.903396,0.199326,0.060632,4,10,5,3,3,6,5,2,2,7,2,2,3,9,2,2,0.029270,0.034120,0.301640,0.303760,0,1,05:12:2018,06:12:29,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,26:05:2017,19:52:20,146,146.828009,0.000555,0.000364,0.000279,0.000239,1.002728,63.595044,62.917559,3.113886,0.159008,0.070189,3,10,7,4,3,10,7,5,3,10,8,4,3,10,8,4,0.034130,0.039100,0.328160,0.328870,1,1,05:12:2018,06:13:12,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,26:05:2017,20:38:41,146,146.860197,0.004891,0.004135,0.006034,0.005448,-0.234054,74.162259,73.474030,3.873636,0.110808,0.080767,4,10,7,4,4,10,7,6,1,10,5,2,4,10,4,2,0.041500,0.046860,0.374660,0.372320,0,1,05:12:2018,06:13:05,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,26:05:2017,20:57:37,146,146.873345,0.007571,0.009543,0.014370,0.014537,-0.896235,78.511408,77.821994,3.827095,0.051974,0.093972,4,10,7,4,4,6,7,4,3,4,4,4,4,9,2,2,0.046160,0.051750,0.403780,0.399330,0,1,05:12:2018,06:13:13,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,27:05:2017,19:52:25,147,147.828067,0.000589,0.000374,0.000285,0.000242,1.062966,63.626483,62.950018,20.275449,0.220869,0.104936,3,10,5,5,3,10,5,4,3,10,3,3,3,10,4,2,0.034150,0.039120,0.328270,0.328970,0,1,05:12:2018,06:12:23,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,28:05:2017,19:06:11,148,148.795961,0.000352,0.000220,0.000162,0.000136,1.130737,53.367870,52.714425,1.789077,0.228912,0.070720,4,10,8,4,4,10,7,4,4,10,8,4,3,10,7,4,0.029940,0.034700,0.301610,0.303940,1,1,05:12:2018,06:13:10,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,28:05:2017,19:29:52,148,148.812407,0.000416,0.000261,0.000193,0.000161,1.121526,58.586790,57.920376,3.004513,0.298304,0.073873,3,11,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.031830,0.036690,0.313600,0.315170,1,1,05:12:2018,06:12:30,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,29:05:2017,20:38:40,149,149.860185,0.000409,0.000251,0.000189,0.000158,1.134358,74.144509,73.458875,34.204171,0.130497,0.069565,4,9,5,4,4,8,3,3,4,8,2,2,4,4,2,1,0.041480,0.046840,0.374470,0.372240,0,1,05:12:2018,06:12:28,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,18:07:2017,20:04:27,199,199.836424,0.018118,0.010994,0.008386,0.007119,1.131409,64.168529,63.487928,3.253016,0.107864,0.301334,3,10,8,5,3,10,8,3,3,10,6,5,3,10,7,5,0.026300,0.034320,0.325180,0.326220,1,1,05:12:2018,06:13:15,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,20:07:2017,19:37:26,201,201.817662,0.001008,0.000647,0.000500,0.000426,1.025904,57.945721,57.273021,3.732093,0.171090,0.155182,4,9,7,2,4,7,7,2,4,8,3,3,4,10,3,2,0.021540,0.029790,0.303260,0.303000,0,1,05:12:2018,06:12:31,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,20:07:2017,20:47:32,201,201.866343,0.013496,0.009857,0.009323,0.008340,0.561460,73.942531,73.250446,4.449845,0.058000,0.152519,4,8,7,6,4,8,6,6,3,7,5,6,2,5,7,5,0.027700,0.037140,0.364010,0.361170,1,1,05:12:2018,06:13:28,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,20:07:2017,21:06:22,201,201.879421,0.015120,0.010608,0.008792,0.007652,0.797019,78.292737,77.599498,10.844955,0.041305,0.158259,4,10,7,6,4,10,6,6,4,10,5,6,4,10,4,6,0.030580,0.040580,0.392400,0.388270,0,1,05:12:2018,06:12:35,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,26:07:2017,20:02:47,207,207.835266,0.008059,0.004643,0.004226,0.003739,0.980646,63.367676,62.678299,1.436267,0.084786,0.145613,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.023100,0.031640,0.318580,0.317600,1,1,05:12:2018,06:12:56,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,27:07:2017,19:38:30,208,208.818403,0.000674,0.000423,0.000324,0.000276,1.072959,57.757756,57.075261,3.359547,0.193825,0.117559,4,10,7,5,4,10,6,3,4,10,3,2,4,8,1,2,0.021500,0.029740,0.302810,0.302540,0,1,05:12:2018,06:13:03,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,27:07:2017,20:48:50,208,208.867245,0.009652,0.005899,0.005192,0.004614,0.932665,74.005278,73.305741,2.363854,0.049552,0.130151,4,10,7,6,4,10,5,6,4,10,4,5,4,10,5,2,0.027750,0.037200,0.364550,0.361480,0,1,05:12:2018,06:12:57,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,29:07:2017,21:07:52,210,210.880463,0.015059,0.010039,0.008938,0.007704,0.782600,78.409628,77.707225,3.265162,0.026935,0.118996,4,9,6,6,4,8,6,6,4,7,7,6,4,5,4,5,0.028070,0.037700,0.394380,0.388890,1,1,05:12:2018,06:12:56,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,30:07:2017,11:08:41,211,211.464363,0.046886,0.039275,0.033244,0.029483,0.493844,74.259679,74.962592,103.999662,1.195515,0.089904,4,9,5,1,4,9,3,1,4,10,2,1,4,10,7,3,0.025160,0.034580,0.368570,0.370970,0,1,05:12:2018,06:12:31,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,30:07:2017,20:49:12,211,211.867500,0.010837,0.007071,0.006626,0.005832,0.748831,74.016803,73.313872,2.452547,0.054447,0.151204,4,10,7,6,4,10,7,6,4,10,6,6,4,10,7,5,0.025490,0.034630,0.365690,0.361560,1,1,05:12:2018,06:12:57,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,30:07:2017,21:07:50,211,211.880440,0.013343,0.008270,0.007581,0.006585,0.857546,78.385987,77.682498,3.344214,0.023412,0.155274,4,10,7,6,4,10,7,5,4,10,7,4,4,10,7,3,0.028060,0.037690,0.394170,0.388710,1,1,05:12:2018,06:13:03,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,06:08:2017,19:14:24,218,218.801667,0.000654,0.000414,0.000312,0.000265,1.083132,51.703862,51.015356,2.860143,0.162771,0.105362,3,10,8,4,3,10,6,4,3,10,5,4,3,10,7,4,0.023340,0.031070,0.306450,0.305790,1,1,05:12:2018,06:13:10,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,10:08:2017,20:50:18,222,222.868264,0.010879,0.005774,0.006704,0.005896,0.789041,74.171573,73.455776,2.571409,0.033332,0.107752,4,10,6,6,4,9,5,6,4,9,5,6,4,10,4,6,0.032040,0.041240,0.388700,0.384350,1,1,05:12:2018,06:12:45,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,10:08:2017,21:08:55,222,222.881192,0.011057,0.008159,0.009843,0.008693,0.226603,78.613910,77.898326,3.090383,0.020916,0.106055,4,10,7,6,4,9,7,6,4,9,7,6,4,9,6,6,0.035420,0.045180,0.420650,0.414910,1,1,05:12:2018,06:12:50,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,11:08:2017,19:40:18,223,223.819653,0.001606,0.001029,0.000791,0.000674,1.036091,57.540286,56.834236,6.505767,0.290076,0.236467,4,10,6,5,4,9,5,3,4,10,5,3,1,10,3,1,0.024760,0.032730,0.319920,0.318660,0,1,05:12:2018,06:12:47,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,11:08:2017,20:05:55,223,223.837442,0.002988,0.001904,0.001462,0.001246,1.046691,63.597842,62.886105,13.840717,0.435681,0.239116,3,4,8,5,3,5,8,2,3,9,7,1,3,8,7,1,0.026730,0.035030,0.338520,0.336420,0,1,05:12:2018,06:12:44,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,11:08:2017,20:50:31,223,223.868414,0.014850,0.010831,0.009361,0.008187,0.681776,74.227582,73.510618,6.357208,0.079766,0.275263,4,10,7,5,4,10,4,5,4,10,3,4,4,10,3,3,0.032090,0.041280,0.389060,0.384680,0,1,05:12:2018,06:13:03,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,11:08:2017,21:09:41,223,223.881725,0.014890,0.017120,0.018847,0.017501,-0.342900,78.808189,78.091584,4.696196,0.027510,0.279129,4,10,7,6,4,10,7,6,4,10,7,5,4,9,5,4,0.035630,0.045410,0.422400,0.416450,1,1,05:12:2018,06:13:49,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,12:08:2017,20:06:29,224,224.837836,0.005588,0.002941,0.002634,0.002363,1.142230,63.720750,63.007544,2.674024,0.082496,0.154466,3,7,8,3,3,8,8,4,3,9,8,4,3,10,8,5,0.026770,0.035080,0.338940,0.336830,1,1,05:12:2018,06:13:16,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,12:08:2017,20:50:33,224,224.868437,0.000900,0.000575,0.000442,0.000376,1.042565,74.242202,73.524085,26.698108,0.259536,0.164843,4,8,3,4,4,5,3,3,4,6,2,2,4,9,3,1,0.032100,0.041300,0.389300,0.384760,0,1,05:12:2018,06:12:40,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,13:08:2017,19:40:41,225,225.819919,0.000611,0.000385,0.000314,0.000273,0.986092,57.585000,56.875736,1.530738,0.157906,0.098293,4,10,7,5,4,10,7,5,4,10,6,5,4,10,8,4,0.026790,0.034760,0.321910,0.319360,1,1,05:12:2018,06:12:53,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,14:08:2017,20:50:14,226,226.868218,0.011392,0.006526,0.006552,0.005849,0.860925,74.186475,73.466089,2.964901,0.029701,0.082972,4,10,7,6,4,10,6,6,4,10,6,6,4,10,6,5,0.034860,0.044270,0.391090,0.384460,1,1,05:12:2018,06:12:45,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,14:08:2017,21:08:57,226,226.881215,0.012012,0.007414,0.007448,0.006752,0.744075,78.680334,77.960432,4.514340,0.026026,0.085038,4,10,7,6,4,10,7,6,4,10,7,4,4,10,6,5,0.038660,0.048760,0.423820,0.415200,1,1,05:12:2018,06:12:40,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,15:08:2017,19:40:43,227,227.819942,0.012990,0.006272,0.006182,0.004509,1.150673,57.557483,56.845130,2.070427,0.086955,0.143815,4,10,7,5,4,10,7,5,4,10,7,5,4,10,8,4,0.026770,0.034730,0.321760,0.319290,1,1,05:12:2018,06:12:54,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,16:08:2017,19:41:07,228,228.820220,0.007664,0.004587,0.003913,0.003368,1.006107,57.638893,56.924929,1.945654,0.125814,0.224164,4,10,5,5,4,10,5,5,4,10,6,4,4,10,8,4,0.026810,0.034780,0.322020,0.319490,1,1,05:12:2018,06:12:59,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,16:08:2017,20:06:24,228,228.837778,0.012580,0.007693,0.007266,0.006343,0.839418,63.679032,62.960456,2.040391,0.090967,0.251626,3,10,8,4,3,10,8,5,3,10,8,4,3,8,8,3,0.028980,0.037340,0.340730,0.337110,1,1,05:12:2018,06:13:42,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,16:08:2017,20:50:21,228,228.868299,0.002450,0.001527,0.001153,0.000971,1.102768,74.244006,73.521377,33.239787,0.205824,0.242318,4,10,7,6,4,10,7,3,4,10,7,3,4,10,7,1,0.034860,0.044280,0.391360,0.384790,0,1,05:12:2018,06:12:33,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,17:08:2017,20:06:20,229,229.837731,0.006847,0.004295,0.004099,0.003795,0.786235,63.663797,62.943913,2.022789,0.084408,0.173447,3,10,8,4,3,10,8,3,3,10,8,3,3,10,6,3,0.028960,0.037330,0.340660,0.337060,1,1,05:12:2018,06:12:57,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,17:08:2017,20:50:29,229,229.868391,0.012628,0.009372,0.008501,0.007372,0.591421,74.294422,73.570690,3.441587,0.051268,0.181583,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.034910,0.044340,0.391750,0.385090,1,1,05:12:2018,06:13:18,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,17:08:2017,21:08:56,229,229.881204,0.015029,0.011857,0.011367,0.010113,0.423832,78.744028,78.020997,4.437825,0.022391,0.182590,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.038720,0.048820,0.424350,0.415680,1,1,05:12:2018,06:13:04,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,18:08:2017,19:41:26,230,230.820440,0.007881,0.005298,0.004228,0.003169,0.913181,57.695251,56.978223,3.792283,0.109930,0.188178,3,10,7,4,4,7,7,4,4,7,7,4,4,10,4,3,0.026830,0.034800,0.322210,0.319620,1,1,05:12:2018,06:12:44,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,18:08:2017,20:06:36,230,230.837917,0.010141,0.005318,0.006892,0.007033,0.663674,63.731181,63.009957,2.000452,0.071775,0.163539,3,10,8,5,3,10,8,3,3,10,8,2,3,10,8,3,0.029010,0.037370,0.340920,0.337280,0,1,05:12:2018,06:13:29,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,18:08:2017,20:50:07,230,230.868137,0.012563,0.008828,0.012602,0.012890,0.082015,74.226442,73.501628,3.093891,0.040672,0.156312,4,10,6,6,4,10,6,6,4,10,7,6,4,10,4,6,0.034880,0.044290,0.391350,0.384680,1,1,05:12:2018,06:13:03,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,18:08:2017,21:08:43,230,230.881053,0.012757,0.010150,0.013045,0.011501,0.026512,78.718785,77.994714,3.712348,0.014648,0.152812,4,10,7,6,2,7,7,5,2,5,6,5,4,6,6,4,0.038690,0.048790,0.424140,0.415480,1,1,05:12:2018,06:13:00,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,19:08:2017,20:51:04,231,231.868796,0.012020,0.016647,0.019159,0.018077,-0.690434,74.479090,73.753195,5.112317,0.072572,0.211646,4,10,7,6,4,4,6,5,4,3,4,5,3,2,4,2,0.035050,0.044500,0.392880,0.386180,0,1,05:12:2018,06:14:31,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,20:08:2017,19:41:27,232,232.820451,0.005925,0.003972,0.003144,0.002725,0.928083,57.690849,56.970891,14.316153,0.294337,0.222426,4,8,5,5,2,1,4,4,4,4,3,3,1,8,2,2,0.026820,0.034790,0.322130,0.319600,0,1,05:12:2018,06:12:43,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,21:08:2017,21:08:54,233,233.881181,0.010113,0.006103,0.004703,0.004021,1.126555,78.857217,78.130225,11.498414,0.091365,0.232412,4,10,4,5,4,6,3,3,4,4,2,2,4,4,3,3,0.038970,0.048190,0.421990,0.414700,0,1,05:12:2018,06:12:40,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,22:08:2017,20:06:42,234,234.837986,0.015145,0.011341,0.017963,0.020485,-0.153077,63.794134,63.067864,2.259548,0.062066,0.182682,3,10,8,5,3,9,8,3,3,10,8,4,3,10,8,2,0.028780,0.036740,0.339310,0.336020,0,1,05:12:2018,06:14:03,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,25:08:2017,20:49:46,237,237.867894,0.006400,0.003884,0.003599,0.003114,0.876062,74.347635,73.615693,2.727223,0.034415,0.167911,4,10,7,5,4,10,4,1,2,10,3,1,2,10,3,1,0.034930,0.043650,0.389310,0.383660,0,1,05:12:2018,06:13:15,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,25:08:2017,21:08:16,237,237.880741,0.000968,0.000617,0.000474,0.000403,1.045585,78.858092,78.127363,19.516707,0.125381,0.174722,4,10,7,3,4,10,5,2,4,9,3,1,1,9,5,2,0.038970,0.048190,0.422030,0.414680,0,1,05:12:2018,06:12:58,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
